price,year,brand,model,color,state,mileage,vin,
13995,2016,ford,doors,gray,new jersey,105115,1fa6p8th8g5255908,
2900,2015,ford,door,silver,florida,57340,3fadp4aj6fm132638,
35400,2019,ford,max,white,florida,36167,1fmjk1ht1kea42603,
24549,2016,ford,doors,shadow black,new york,44941,1fatp8ffxg5291869,
8900,2014,ford,door,silver,florida,53102,1fmcu0gx4eub39564,
15800,2019,ford,escape,black,florida,26637,1fmcu0gd4kub08736,
18500,2016,ford,doors,black,new york,45814,1fa6p8thxg5208671,
32000,2019,ford,f-150,red,minnesota,17310,1ftfw1e55kkd19095,
28300,2019,ford,explorer,gray,florida,24116,1fm5k7f82kgb41597,
10500,2019,ford,d,blue,florida,14128,maj3s2ge4kc278721,
24970,2016,ford,doors,green,new york,49882,1fa6p8cf8g5225189,
13800,2019,ford,fusion,blue,minnesota,38964,3fa6p0luxkr109398,
2580,2012,ford,door,white,florida,102705,3fahp0ga5cr113207,
59975,2019,ford,f-150,white,florida,71,1ftfw1rg5kfa62833,
2500,2012,ford,door,white,indiana,98620,1fahp3j23cl241544,
28990,2016,ford,doors,triple yellow tri-coat,massachusetts,15825,1fatp8ff0g5296868,
50000,2019,ford,max,blue,minnesota,29499,1fmjk2at1kea40396,
33800,2014,ford,door,white,kentucky,100255,1ft7w2bt0eea41481,
59975,2019,ford,f-150,black,florida,174,1ftfw1rg6kfc08396,
2500,2013,ford,door,gray,minnesota,167552,1fmcu9gx5dub47157,
46999,2016,ford,doors,magnetic metallic,new jersey,16956,1fa6p8jz6g5525309,
16700,2019,ford,fusion,black,minnesota,36896,3fa6p0ru2kr118068,
34700,2013,ford,door,white,kentucky,77281,1ft7w2btxdea14898,
28900,2019,ford,f-150,black,florida,24795,1ftew1e59kfc47399,
30800,2016,ford,doors,ruby red metallic tinted clearcoat,new jersey,16771,1fa6p8cf0g5204627,
27100,2019,ford,f-150,silver,minnesota,28692,1ftew1e54kkc88465,
13388,2012,ford,door,black,louisiana,113821,1ftfw1cf3cfc75961,
26000,2019,ford,f-150,blue,florida,19793,1ftew1eb6kfb83943,
17900,2016,ford,doors,shadow black,massachusetts,27940,1fa6p8am3g5250504,
23400,2019,ford,flex,black,minnesota,24987,2fmhk6d8xkba20365,
29800,2016,ford,mustang,blue,illinois,18367,1fa6p8cf3g5242238,
23700,2019,ford,flex,gray,florida,14109,2fmhk6d88kba29775,
1725,2012,ford,door,black,illinois,158781,1fmcu9eg7ckb88497,
33995,2016,ford,doors,black,new jersey,27369,1fa6p8cf5g5235498,
23500,2019,ford,flex,white,minnesota,30208,2fmhk6d86kba05247,
32500,2019,ford,explorer,black,florida,24024,1fm5k8gt5kgb41683,
2500,2016,ford,door,blue,mississippi,64999,3fadp4bjxgm137986,
39000,2019,ford,f-150,black,minnesota,8404,1ftfw1e54kfc34435,
11000,2018,ford,focus,gray,massachusetts,8884,1fadp3e23jl254221,
32500,2019,ford,explorer,black,florida,24126,1fm5k8gt2kgb41298,
800,2012,ford,door,black,mississippi,129659,3fadp4bj5cm221076,
26900,2019,ford,f-150,black,minnesota,31713,1ftew1e59kkc89708,
11200,2016,ford,edge,gray,new york,109996,2fmpk4j97gbb67005,
21000,2018,ford,doors,red,new york,6821,1fa6p8thxj5164792,
32000,2019,ford,f-150,red,minnesota,17867,1ftfw1e5xkfb51429,
7300,2016,ford,door,black,connecticut,110253,3fa6p0g72gr397705,
12800,2018,ford,escape,black,missouri,39364,1fmcu0gd3jub60681,
24190,2018,ford,doors,blue,massachusetts,4018,1fatp8uh7j5182314,
29100,2019,ford,f-150,red,minnesota,21054,1ftew1e49kfc10392,
29000,2017,ford,door,red,massachusetts,48309,1ft7w2b60hee77178,
17300,2016,ford,door,black,new york,68666,1fm5k8d82ggc60329,
19888,2018,ford,doors,ingot silver metallic,new jersey,34071,1fatp8uh2j5132890,
31000,2019,ford,f-150,white,minnesota,13600,1ftfw1e50kfb96721,
37200,2017,ford,door,black,massachusetts,44956,1ft7w2bt4hee52015,
8600,2016,ford,door,silver,new jersey,72607,1fmcu0f77gub25484,
24857,2018,ford,doors,shadow black,massachusetts,33815,1fatp8uh3j5157023,
23500,2019,ford,flex,gray,minnesota,31491,2fmhk6d85kba09063,
26100,2018,ford,f-150,white,mississippi,32149,1ftew1cb3jfc81295,
10800,2016,ford,hybrid,blue,new york,26654,1fadp5au1gl114180,
20995,2018,ford,doors,white,new york,36637,1fa6p8th1j5167452,
29300,2019,ford,f-150,white,minnesota,17000,1ftew1e4xkfc10403,
33100,2018,ford,f-150,gray,mississippi,15960,1ftew1ep2jfb83786,
13800,2016,ford,door,gray,new jersey,40774,1fahp2e84gg136518,
19498,2018,ford,doors,black,new york,40338,1fatp8uh1j5115336,
14900,2019,ford,fusion,gray,minnesota,40505,3fa6p0cd0kr117056,
8700,2016,ford,door,black,massachusetts,30735,1fadp3k28gl330142,
20600,2019,ford,mustang,gray,florida,33965,1fatp8uhxk5148658,
5000,2018,ford,door,white,oklahoma,7339,1ftex1c53jkd88586,
19995,2018,ford,doors,white,new york,42470,1fa6p8th8j5115591,
14900,2019,ford,fusion,silver,minnesota,40670,3fa6p0cd1kr110357,
19500,2016,ford,door,black,massachusetts,41233,1ftbf2b61ged08196,
24500,2019,ford,wagon,white,florida,13162,1fbzx2zm7kka48532,
15000,2018,ford,fusion,white,california,38744,3fa6p0d97jr219835,
26985,2018,ford,doors,black,new york,14023,1fa6p8cf4j5145797,
31000,2019,ford,f-150,white,minnesota,9741,1ftfw1e52kfb85249,
24300,2017,ford,explorer,silver,mississippi,31017,1fm5k7d82hgb82470,
16800,2019,ford,fusion,gray,florida,37786,3fa6p0d97kr118571,
17200,2018,ford,mustang,white,california,32415,1fatp8uh2j5132629,
34995,2018,ford,doors,ruby red,new york,10421,1fa6p8cf2j5161626,
24300,2019,ford,wagon,white,minnesota,29305,1fbzx2zm0kka75345,
26400,2017,ford,explorer,white,mississippi,51309,1fm5k7fh2hgb04056,
16800,2019,ford,fusion,black,florida,38001,3fa6p0d98kr138974,
15500,2018,ford,escape,black,california,18849,1fmcu9hd7jua30891,
19440,2018,ford,doors,silver,new york,43269,1fatp8uh0j5124044,
16700,2019,ford,fusion,silver,minnesota,36989,3fa6p0ru2kr117017,
29000,2017,ford,door,blue,alabama,29320,1ftew1ep9hkc82719,
16100,2019,ford,hybrid,white,florida,34244,3fa6p0ru4kr181558,
17200,2018,ford,mustang,white,california,32938,1fatp8uh9j5132644,
20950,2018,ford,doors,black,new hampshire,40793,1fatp8uh6j5142578,
46200,2017,ford,door,no_color,alabama,94741,1ft8w3dt1hee12434,
29400,2019,ford,mustang,white,florida,25011,1fatp8ff0k5161477,
2825,2014,ford,door,white,montana,363810,1fmjk1g53eef23881,
32999,2018,ford,doors,shadow black,new jersey,6881,1fa6p8cf3j5172103,
6600,2014,ford,door,orange,new jersey,80423,3fa6p0hd9er326468,
50200,2017,ford,door,white,alabama,92405,1ft7w2bt7hef07573,
28300,2019,ford,ranger,white,florida,15436,1fter4fh5kla45887,
12000,2017,ford,door,white,california,104665,1ftfx1ef8hkd03259,
32999,2018,ford,doors,royal crimson metallic tinted clearcoat,new jersey,16194,1fa6p8cf0j5118581,
12600,2014,ford,door,black,new jersey,48188,1fm5k8d84egc31539,
5200,2017,ford,focus,red,alabama,65164,1fadp3j22hl268403,
20500,2019,ford,mustang,black,florida,35930,1fatp8uh8k5109583,
1200,2012,ford,door,red,virginia,167376,1fahp3f23cl414648,
35999,2018,ford,doors,kona blue metallic,new jersey,13674,1fa6p8cf1j5126821,
41000,2019,ford,srw,silver,minnesota,9235,1ft7w2bt7kee46393,
33100,2017,ford,door,red,mississippi,103002,1ftew1ef2hfb30250,
23500,2019,ford,ranger,blue,florida,12836,1fter4eh3kla09133,
18799,2015,ford,doors,red,connecticut,137728,1fatp8ff5f5323738,
33999,2018,ford,doors,magnetic metallic,new jersey,6921,1fa6p8cf9j5110592,
35000,2019,ford,srw,white,minnesota,14359,1ft7w2b68ked77546,
26100,2017,ford,wagon,white,mississippi,58118,1fbzx2zm3hka72688,
15400,2019,ford,fusion,white,florida,31124,3fa6p0cd8kr138334,
25998,2015,ford,doors,color:,new york,25734,1fa6p8cf9f5365377,
31831,2018,ford,doors,black,new jersey,14059,1fa6p8cf9j5125433,
40400,2019,ford,srw,black,minnesota,13472,1ft7w2bt7kef15907,
15400,2013,ford,door,silver,connecticut,123983,1ftfw1ef7dfd73034,
13500,2019,ford,hybrid,gray,florida,35023,3fa6p0lu6kr119958,
25995,2015,ford,doors,white,new hampshire,39509,1fa6p8cf3f5404612,
27990,2018,ford,doors,ingot silver metallic,new york,4512,1fa6p8cf0j5159227,
23985,2015,ford,doors,white,new jersey,51884,1fa6p8cf0f5308078,
27995,2018,ford,doors,gray,pennsylvania,4181,1fa6p8cf9j5120362,
13995,2015,ford,doors,oxford white,new york,56703,1fa6p8th8f5341198,
29988,2018,ford,doors,ingot silver metallic,pennsylvania,4712,1fa6p8cf5j5125462,
12995,2015,ford,doors,blue,new jersey,102800,1fa6p8am4f5334930,
21687,2018,ford,doors,lightning blue,pennsylvania,7109,1fa6p8th8j5120337,
25200,2016,ford,door,white,alabama,100943,1ftew1cf9gfa55757,
29590,2015,ford,doors,green,new york,3915,1fa6p8cf7f5325900,
28999,2018,ford,doors,ingot silver,pennsylvania,15550,1fa6p8cf1j5175131,
13942,2015,ford,doors,magnetic metallic,new jersey,62542,1fatp8em4f5415097,
15300,2018,ford,taurus,silver,utah,38370,1fahp2f84jg117375,
35400,2020,ford,ranger,blue,ohio,671,1fter4fh1lla02732,
32700,2016,ford,door,silver,alabama,61477,1ft7w2bt2ged14343,
13995,2015,ford,doors,silver,new york,73891,1fa6p8th7f5344481,
1850,2014,ford,door,black,michigan,168805,3fa6p0h78er183765,
15800,2012,ford,door,gold,florida,82564,1ftfw1ct4ckd77105,
36000,2016,ford,door,black,mississippi,85649,1ft7w2b61geb39979,
15495,2015,ford,doors,white,new york,48374,1fa6p8th5f5420201,
21500,2012,ford,door,red,florida,11990,1zvbp8ff3c5288048,
7200,2016,ford,door,black,alabama,64111,1fadp3k28gl311932,
17589,2015,ford,doors,red,new jersey,28771,1fatp8uh0f5331279,
31700,2015,ford,door,white,alabama,126708,1ft7w2bt8fec08946,
31790,2015,ford,doors,orange,new york,27165,1fa6p8cf6f5325225,
18100,2015,ford,van,white,mississippi,106546,1fbzx2ym4fka72472,
14495,2015,ford,doors,white,new jersey,54778,1fa6p8am3f5306570,
15000,2020,ford,fusion,white,illinois,11729,3fa6p0d92lr117801,
26400,2015,ford,door,black,mississippi,85197,1ftew1ef2fke07659,
27990,2015,ford,doors,red,massachusetts,19130,1fa6p8cf2f5362711,
19700,2015,ford,expedition,white,mississippi,72369,1fmju1ht4fef41606,
15300,2015,ford,doors,silver,massachusetts,59646,1fa6p8am2f5403582,
22000,2014,ford,door,black,mississippi,68418,1ftfw1ct6eke95627,
23999,2015,ford,doors,black,new jersey,8400,1fa6p8th8f5307097,
16488,2015,ford,doors,gray,new york,45084,1fa6p8th8f5346675,
12784,2015,ford,doors,gray,new jersey,67037,1fa6p8am0f5365382,
23400,2015,ford,doors,black,new jersey,64135,1fa6p8cf0f5312423,
9705,2017,ford,door,black,arkansas,72377,3fa6p0h76hr319394,
25999,2015,ford,doors,oxford white,new jersey,39367,1fa6p8cf7f5357357,
34977,2015,ford,doors,black,pennsylvania,46540,1fa6p8cf2f5306378,
19000,2015,ford,doors,ingot silver metallic,new jersey,40677,1fatp8uh8f5397899,
15995,2015,ford,doors,black,new york,69438,1fa6p8th0f5382067,
13487,2015,ford,doors,gray,new york,96246,2fmtk4j95fbb24313,
18707,2015,ford,doors,white,connecticut,69719,2fmtk4k80fbb56382,
15290,2015,ford,doors,white platinum tri-coat metallic,new york,75933,2fmtk4j86fbb17376,
15600,2015,ford,doors,black,new york,54325,2fmtk3j86fbb54504,
47000,2019,ford,expedition,black,illinois,24902,1fmju2at1kea37413,
16080,2015,ford,doors,blue,connecticut,31793,2fmtk3j92fbc41664,
50000,2019,ford,max,white,illinois,16505,1fmjk2at2kea45381,
15268,2015,ford,doors,black,new york,74361,2fmtk4j81fbc21743,
47500,2019,ford,max,black,illinois,27868,1fmjk2at0kea39191,
18497,2015,ford,doors,black,massachusetts,34011,2fmtk4j86fbc21494,
10000,2019,ford,escape,silver,illinois,19993,1fmcu9gd3kub30490,
19995,2015,ford,suv,red,pennsylvania,48115,2fmtk4k88fbb49003,
49000,2019,ford,max,white,illinois,22543,1fmjk2at9kea46589,
17150,2015,ford,doors,black,new jersey,67091,2fmtk3ap9fbc28957,
45000,2019,ford,expedition,black,illinois,28790,1fmju2at8kea33665,
14295,2015,ford,doors,guard,new jersey,59391,2fmtk4j87fbb34901,
49000,2019,ford,max,black,illinois,18449,1fmjk2at3kea46572,
16190,2015,ford,doors,magnetic metallic,new york,71824,2fmtk4j96fbb10890,
49000,2019,ford,expedition,black,illinois,19304,1fmju2at9kea25414,
17899,2015,ford,doors,magnetic metallic,new york,39159,2fmtk4j82fbc36462,
26000,2019,ford,flex,black,illinois,18708,2fmhk6dt1kba15866,
14000,2015,ford,doors,magnetic metallic,new jersey,79430,2fmtk4j88fbb19078,
15500,2019,ford,flex,gray,illinois,12393,2fmhk6d84kba36268,
16888,2015,ford,doors,black,new york,56329,2fmtk4j94fbc08560,
28000,2019,ford,f-150,silver,illinois,12155,1ftfw1e56kfc13232,
8305,2014,ford,door,blue,arkansas,63291,1fa6p0hd0e5355683,
21822,2015,ford,doors,white platinum tri-coat metallic,new jersey,36041,2fmtk4ap1fbc36380,
15500,2019,ford,mustang,red,illinois,25810,1fatp8uhxk5148949,
12500,2015,ford,door,blue,arkansas,130388,1ftew1cf5fkd41840,
15995,2015,ford,doors,blue,new york,23878,2fmtk4g88fbb75562,
16000,2019,ford,transit,white,illinois,15460,1ftyr2zm1kkb65539,
38200,2018,ford,max,white,north carolina,46710,1fmjk1kt9jea41402,
12995,2015,ford,doors,black,new york,65342,2fmtk4g8xfbb98373,
14488,2015,ford,doors,tuxedo black metallic,massachusetts,64061,2fmtk4j93fbb69606,
17500,2016,ford,door,white,florida,93164,1fm5k7f81gga06232,
21995,2015,ford,doors,blue,massachusetts,35629,2fmtk4ap6fbc01186,
8500,2015,ford,connect,white,florida,118483,nm0ls6e75f1193116,
16593,2015,ford,doors,tuxedo black metallic,massachusetts,71573,2fmtk4k86fbb36847,
13000,2017,ford,door,black,illinois,33660,1fmcu0gd0hue05897,
14247,2015,ford,doors,blue,pennsylvania,61168,2fmtk3j95fbc21893,
23500,2017,ford,door,gray,illinois,42241,1ftfw1ef3hfc08748,
16999,2015,ford,doors,oxford white,pennsylvania,21004,2fmtk4g88fbb94547,
25000,2017,ford,door,red,illinois,45003,1ftfw1ef2hfb56304,
20159,2015,ford,doors,oxford white,new jersey,45278,2fmtk4j98fbc15642,
31000,2017,ford,door,black,illinois,1,1ftfw1ef0hfa02688,
22500,2018,ford,edge,gray,colorado,24747,2fmpk4k82jbb61657,
29500,2017,ford,door,black,illinois,48707,1ftfw1ef5hfb57303,
59900,2020,ford,max,no_color,ohio,2162,1fmjk2at4lea11492,
24000,2017,ford,f-150,black,illinois,50874,1ftfw1eg9hfc63181,
20500,2017,ford,f-150,black,illinois,70727,1ftfw1ef8hfa28276,
27200,2019,ford,explorer,gray,north carolina,29382,1fm5k8f85kgb47660,
24900,2018,ford,f-150,white,virginia,33194,1ftew1cg6jfd15757,
24500,2017,ford,door,white,illinois,52084,1ftfw1ef6hfa36117,
34000,2018,ford,expedition,black,virginia,51122,1fmju1kt7jea10840,
28000,2017,ford,door,white,illinois,40286,1ftew1eg4hfc14661,
27000,2017,ford,f-150,black,illinois,55420,1ftfw1eg4hfa61042,
34000,2018,ford,wagon,black,virginia,10282,1fbvu4xg0jka34387,
42500,2017,ford,door,white,illinois,85278,1ft7w2bt6hed37724,
33000,2018,ford,explorer,black,pennsylvania,7258,1fm5k8gt5jga17377,
10200,2018,ford,escape,black,pennsylvania,93350,1fmcu9gd2jua74282,
25600,2019,ford,explorer,gray,north carolina,37166,1fm5k7f85kgb16175,
16300,2018,ford,f-150,white,texas,69480,1ftex1cb2jkd88410,
26500,2016,ford,door,white,illinois,34679,1ftfw1eg1gfa91324,
36500,2018,ford,f-150,red,pennsylvania,24151,1ftew1eg1jfb92141,
25900,2019,ford,explorer,white,north carolina,32796,1fm5k7f8xkga63974,
22500,2016,ford,door,black,illinois,67979,1ftfw1ef7gfd42886,
29000,2018,ford,f-150,white,pennsylvania,18690,1ftfw1e53jfa49565,
825,2012,ford,door,white,pennsylvania,78072,1fahp3f27cl372579,
10500,2016,ford,door,red,illinois,54251,1fmcu9g99guc59224,
32000,2018,ford,f-150,white,pennsylvania,32262,1ftfw1eg6jfc96497,
27700,2015,ford,f-650,white,texas,92358,3frnf6fb7fv723704,
4000,2015,ford,door,red,illinois,90740,3fa6p0hd9fr112940,
38800,2018,ford,f-150,black,pennsylvania,35225,1ftfw1eg6jfa49562,
26200,2015,ford,f-650,white,texas,129063,3frnf6fb5fv723703,
19500,2018,ford,wagon,white,wisconsin,49985,1fbzx2zm8jka97477,
11700,2015,ford,escape,black,illinois,52340,1fmcu0jx4fua38177,
34000,2018,ford,f-150,black,pennsylvania,21406,1ftew1ep8jfe30258,
38600,2019,ford,srw,white,florida,16619,1ft7w2bt0kee34621,
21500,2015,ford,door,black,illinois,41293,1ftfw1ef5ffa07480,
38500,2018,ford,f-150,black,pennsylvania,37053,1ftew1e50jfa49583,
38500,2018,ford,f-150,black,pennsylvania,34532,1ftfw1eg8jfc18450,
12000,2017,ford,taurus,blue,missouri,13328,1fahp2e88hg132084,
30500,2018,ford,f-150,off-white,pennsylvania,56836,1ftfw1eg3jfa50880,
11300,2016,ford,door,orange,missouri,48080,1fmcu9gx7gub92704,
29500,2018,ford,f-150,gray,pennsylvania,12271,1ftfw1eg4jfe78490,
16100,2014,ford,expedition,white,missouri,97318,1fmju2a50eef65739,
32500,2018,ford,f-150,red,pennsylvania,12717,1ftfw1eg1jfc34506,
29000,2019,ford,mustang,black,texas,12764,1fa6p8cf3k5102120,
30000,2018,ford,f-150,red,pennsylvania,19951,1ftfw1eg8jfa10617,
26000,2019,ford,explorer,white,north carolina,32458,1fm5k7f83kga17399,
26000,2018,ford,f-150,gray,pennsylvania,21616,1ftfw1e55jfa37529,
18500,2019,ford,escape,blue,north carolina,17755,1fmcu9j9xkuc36052,
12000,2017,ford,door,gray,texas,73846,1ftex1cp8hkd08288,
30000,2018,ford,f-150,blue,pennsylvania,15771,1ftew1ep8jfd90148,
14700,2019,ford,escape,silver,north carolina,29168,1fmcu0g96kub33780,
25000,2017,ford,door,red,texas,159182,1ft8w3dt0hef24562,
26550,2018,ford,f-150,white,pennsylvania,15296,1ftfw1e53jkc06275,
27000,2019,ford,explorer,white,north carolina,30476,1fm5k8f83kgb26838,
34000,2016,ford,door,white,texas,131754,1ft8w3dt7gec81766,
27500,2018,ford,f-150,gray,pennsylvania,26095,1ftew1ep8jfd35859,
25500,2018,ford,f-150,gray,pennsylvania,22107,1ftew1ep8jfc58328,
13500,2019,ford,ecosport,brown,north carolina,31207,maj6s3kl4kc273222,
4000,2015,ford,door,gray,texas,112810,1fmcu0gx0fua05555,
25700,2018,ford,f-150,white,pennsylvania,19058,1ftfw1e51jfe26457,
29000,2015,ford,door,white,texas,109137,1ft7w2btxfea09767,
30500,2018,ford,f-150,black,pennsylvania,24058,1ftfw1e53jfa36542,
30000,2018,ford,f-150,black,pennsylvania,6967,1ftew1ep0jfd90421,
9000,2014,ford,door,gray,texas,118340,1ftew1cm7efa19352,
19000,2018,ford,f-150,white,pennsylvania,36145,1ftex1cb4jfa24241,
25800,2019,ford,explorer,silver,north carolina,33942,1fm5k7f89kga64209,
26500,2018,ford,f-150,gray,pennsylvania,38868,1ftew1ep2jkc89288,
29300,2019,ford,explorer,red,north carolina,36190,1fm5k8gt9kgb48958,
6300,2018,ford,fiesta,black,pennsylvania,37177,3fadp4bj5jm122531,
25400,2019,ford,explorer,white,north carolina,39267,1fm5k7f85kga32678,
26000,2018,ford,f-150,gray,pennsylvania,33350,1ftfw1e58jfa37766,
7000,2017,ford,focus,black,north carolina,57889,1fadp3f25hl234464,
25900,2018,ford,f-150,red,pennsylvania,34081,1ftfw1e50jkc66708,
9700,2019,ford,fiesta,gray,north carolina,26821,3fadp4ej3km124114,
27000,2018,ford,f-150,black,pennsylvania,40577,1ftew1ep9jfa21976,
9100,2019,ford,fiesta,black,north carolina,52355,3fadp4bjxkm138371,
28000,2018,ford,f-150,red,pennsylvania,30620,1ftfw1eg8jfb90617,
25700,2019,ford,flex,black,north carolina,22019,2fmhk6dt8kba14603,
27500,2018,ford,f-150,black,pennsylvania,36742,1ftew1ep1jfa02757,
9400,2019,ford,fiesta,white,north carolina,32473,3fadp4ej8km130958,
25500,2018,ford,f-150,blue,pennsylvania,43406,1ftew1ep1jkd75109,
20500,2019,ford,flex,white,north carolina,34696,2fmhk6c8xkba14373,
21500,2018,ford,f-150,gray,pennsylvania,43519,1ftfw1e55jfc57253,
12800,2019,ford,hybrid,gray,north carolina,37716,3fa6p0lu4kr188583,
23900,2018,ford,f-150,white,pennsylvania,41627,1ftfw1e54jfa50563,
9400,2019,ford,fiesta,gray,north carolina,29986,3fadp4ej4km131038,
26900,2018,ford,f-150,silver,pennsylvania,41496,1ftew1egxjfa11599,
25500,2019,ford,flex,gray,north carolina,20613,2fmhk6dt9kba22922,
27000,2018,ford,f-150,blue,pennsylvania,33475,1ftew1ep9jfc17402,
9300,2019,ford,fiesta,silver,north carolina,32305,3fadp4bj1km123807,
14400,2018,ford,fusion,black,pennsylvania,38148,3fa6p0ru4jr247959,
19000,2019,ford,flex,red,north carolina,39976,2fmgk5d8xkba08187,
14000,2018,ford,fusion,white,pennsylvania,50513,3fa6p0d99jr206522,
13600,2019,ford,fusion,gray,north carolina,31408,3fa6p0luxkr225023,
19200,2018,ford,transit,white,pennsylvania,41351,1ftyr2cm0jka24226,
13600,2019,ford,fusion,red,north carolina,32038,3fa6p0lu0kr210790,
18600,2018,ford,transit,white,pennsylvania,38279,1ftyr2cm5jka24223,
13700,2019,ford,fusion,red,north carolina,30471,3fa6p0lu8kr225408,
18200,2018,ford,transit,white,pennsylvania,41569,1ftyr2cm2jka24227,
13800,2019,ford,fusion,silver,north carolina,31142,3fa6p0lu3kr205504,
22000,2018,ford,wagon,black,pennsylvania,31598,1fbzx2ym5jka57441,
13700,2019,ford,fusion,silver,north carolina,31380,3fa6p0lu6kr220563,
28000,2018,ford,wagon,black,pennsylvania,22179,1fbzx2xm1jka57423,
13800,2019,ford,fusion,white,north carolina,29266,3fa6p0lu0kr210613,
18600,2018,ford,transit,white,pennsylvania,42156,1ftyr2cm6jka24229,
13700,2019,ford,fusion,red,north carolina,30875,3fa6p0lu2kr225727,
13700,2019,ford,fusion,silver,north carolina,30609,3fa6p0lu5kr210591,
13800,2019,ford,fusion,silver,north carolina,29508,3fa6p0lu4kr222151,
17700,2019,ford,hybrid,gray,north carolina,12837,3fa6p0ru6kr257894,
13900,2019,ford,fusion,white,north carolina,29633,3fa6p0lu0kr210823,
13900,2019,ford,fusion,no_color,north carolina,27461,3fa6p0lu5kr226287,
50500,2018,ford,f-650,white,pennsylvania,74961,1fdnf6dc1jdf00931,
13600,2019,ford,fusion,gray,north carolina,32154,3fa6p0lu2kr207325,
55000,2018,ford,srw,black,pennsylvania,37245,1ft7w2bt1jec31753,
13800,2019,ford,fusion,white,north carolina,29345,3fa6p0lu1kr222799,
56000,2018,ford,srw,black,pennsylvania,25371,1ft7w2bt4jec50359,
13800,2019,ford,fusion,silver,north carolina,30054,3fa6p0lu3kr210749,
45800,2018,ford,srw,white,pennsylvania,11173,1ft7w2bt3jeb02932,
13800,2019,ford,fusion,no_color,north carolina,30902,3fa6p0lu8kr225585,
5500,2018,nissan,sentra,silver,north carolina,31231,3n1ab7ap9jy345766,
14400,2020,nissan,altima,gray,arizona,10728,1n4bl4bv5lc127707,
11450,2018,nissan,sport,white,florida,35374,jn1bj1cpxjw108745,
11000,2018,nissan,sport,black,florida,36715,jn1bj1cp5jw102514,
11450,2018,nissan,sport,red,florida,33437,jn1bj1cp7jw161029,
11000,2018,nissan,sport,black,florida,36788,jn1bj1cp5jw108622,
11200,2018,nissan,sport,black,florida,35491,jn1bj1cp7jw102689,
11400,2018,nissan,sport,black,florida,33644,jn1bj1cp5jw163832,
11450,2018,nissan,sport,gray,florida,35831,jn1bj1cp5jw161563,
11050,2018,nissan,sport,gray,florida,35050,jn1bj1cp3jw108442,
11400,2018,nissan,sport,gray,florida,34924,jn1bj1cp1jw161494,
11050,2018,nissan,sport,silver,florida,34962,jn1bj1cp7jw107732,
10850,2018,nissan,sport,gray,florida,39985,jn1bj1cp8jw161668,
10900,2018,nissan,sport,red,florida,38816,jn1bj1cp2jw106181,
10450,2018,nissan,sport,red,florida,41579,jn1bj1cp7jw163492,
10800,2018,nissan,sport,gray,florida,40455,jn1bj1cp7jw108055,
10850,2018,nissan,sport,white,florida,39996,jn1bj1cp0jw108009,
10800,2018,nissan,sport,black,florida,41077,jn1bj1cp1jw105037,
10850,2018,nissan,sport,gray,florida,39183,jn1bj1cp2jw108545,
10800,2018,nissan,sport,black,florida,40478,jn1bj1cpxjw152048,
10900,2018,nissan,sport,white,florida,38806,jn1bj1cp7jw108458,
10400,2018,nissan,sport,blue,florida,45331,jn1bj1cp6jw106037,
10500,2018,nissan,sport,blue,florida,43531,jn1bj1cpxjw108647,
10800,2018,nissan,sport,silver,florida,41033,jn1bj1cpxjw161087,
10800,2018,nissan,sport,gray,florida,40332,jn1bj1cp9jw108428,
11200,2019,nissan,frontier,silver,arizona,22319,1n6ad0er0kn738643,
11100,2019,nissan,rogue,blue,arizona,22305,knmat2mt7kp522890,
12200,2019,nissan,maxima,black,arizona,36996,1n4aa6av0kc367891,
4000,2019,nissan,sentra,black,arizona,1,3n1ab7ap3ky284206,
9000,2019,nissan,versa,gray,arizona,27611,3n1cn7ap8kl876794,
14900,2019,nissan,rogue,silver,arizona,26516,5n1at2mv3kc809079,
4600,2019,nissan,rogue,blue,arizona,31397,jn8at2mt2kw259864,
6400,2019,nissan,versa,red,arizona,18300,3n1cn7ap4kl859703,
10400,2019,nissan,note,white,arizona,26743,3n1ce2cp8kl362332,
7800,2019,nissan,versa,black,arizona,15832,3n1cn7ap0kl845989,
12300,2019,nissan,sport,white,arizona,31939,jn1bj1cp9kw215996,
10900,2019,nissan,sentra,gray,arizona,31037,3n1ab7ap4ky222670,
8500,2019,nissan,versa,white,arizona,22521,3n1cn7ap0kl859617,
7300,2019,nissan,versa,white,arizona,31335,3n1cn7ap5kl850671,
5900,2019,nissan,versa,red,arizona,28315,3n1cn7ap1kl821247,
20000,2017,nissan,armada,white,texas,83437,jn8ay2nd3h9007167,
11200,2018,nissan,altima,blue,wisconsin,42250,1n4al3ap8jc257020,
14400,2018,nissan,rogue,black,wisconsin,45732,knmat2mv0jp584843,
16500,2018,nissan,pathfinder,white,wisconsin,49185,5n1dr2mmxjc615473,
13400,2017,nissan,rogue,silver,wisconsin,45826,knmat2mv3hp582112,
12500,2017,nissan,door,white,wisconsin,36844,1n4al3ap8hc494018,
6500,2013,nissan,door,gray,illinois,104343,5n1ar2mm9dc642588,
19800,2018,nissan,pathfinder,white,florida,34138,5n1dr2mn0jc622571,
8800,2018,nissan,versa,white,florida,34761,3n1cn7ap0jl803031,
12800,2018,nissan,rogue,blue,florida,32656,knmat2mt3jp508547,
8800,2018,nissan,versa,red,florida,34837,3n1cn7apxjl833122,
3500,2019,nissan,altima,white,missouri,30099,1n4bl4ev8kc201874,
